spdlog	2	https://github.com/gabime/spdlog.git	c++
abseil-py	1	https://github.com/abseil/abseil-py.git	python
ada-url	1	https://github.com/ada-url/ada.git	c++
astc-encoder	1	https://github.com/ARM-software/astc-encoder.git	c++
avahi	1	https://github.com/lathiat/avahi.git	c++
blackfriday	1	https://github.com/russross/blackfriday.git	go
brotli-java	1	https://github.com/google/brotli.git	jvm
brotli	1	https://github.com/google/brotli.git	c++
brunsli	1	https://github.com/google/brunsli.git	c++
bson-rust	1	https://github.com/mongodb/bson-rust.git	rust
burntsushi-toml	1	https://github.com/BurntSushi/toml.git	go
bzip2	1		c++
cfengine	1	https://github.com/cfengine/core.git	c++
civetweb	1	https://github.com/civetweb/civetweb.git	c
configparser	1	https://github.com/jaraco/configparser.git	python
coveragepy	1	https://github.com/nedbat/coveragepy.git	python
crosvm	1	https://chromium.googlesource.com/crosvm/crosvm.git	rust
cups	1	https://github.com/OpenPrinting/cups.git	c
demangle	1	https://github.com/ianlancetaylor/demangle.git	go
dom4j	1	https://github.com/dom4j/dom4j.git	jvm
gc-iam	1	https://github.com/googleapis/python-iam.git	python
go-snappy	1	https://github.com/golang/snappy.git	go
go-sqlite3	1	https://github.com/mattn/go-sqlite3.git	go
gpsd	1	https://gitlab.com/gpsd/gpsd.git	c
grpc-httpjson-transcoding	1	https://github.com/grpc-ecosystem/grpc-httpjson-transcoding.git	c++
gss-ntlmssp	1	https://github.com/gssapi/gss-ntlmssp.git	c
itext7	1	https://github.com/itext/itext7.git	jvm
jansson	1	https://github.com/akheron/jansson.git	c++
java-example	1	https://github.com/CodeIntelligenceTesting/jazzer.git	jvm
javaparser	1	https://github.com/javaparser/javaparser.git	jvm
json-java	1	https://github.com/stleary/JSON-java.git	jvm
json-sanitizer	1	https://github.com/OWASP/json-sanitizer.git	jvm
jsonschema	1	https://github.com/Julian/jsonschema.git	python
libcoap	1	https://github.com/obgm/libcoap.git	c++
libmodbus	1	https://github.com/stephane/libmodbus.git	c
libphonenumber	1	https://github.com/google/libphonenumber.git	c++
libra	1	https://github.com/libra/libra.git	rust
libtpms	1	https://github.com/stefanberger/libtpms.git	c++
libvnc	1	https://github.com/LibVNC/libvncserver.git	c++
lodepng	1	https://github.com/lvandeve/lodepng.git	c++
mdit-py-plugins	1	https://github.com/executablebooks/mdit-py-plugins.git	python
ntp	1	https://bitbucket.nwtime.org/scm/websites/ntpwww.git	c++
oauthlib	1	https://github.com/oauthlib/oauthlib.git	python
open5gs	1	https://github.com/open5gs/open5gs.git	c
openapi-schema-validator	1	https://github.com/p1c2u/openapi-schema-validator.git	python
openweave	1	https://github.com/openweave/openweave-core.git	c++
orjson	1	https://github.com/ijl/orjson.git	python
p9	1	https://github.com/hugelgupf/p9.git	go
packaging	1	https://github.com/pypa/packaging.git	python
parso	1	https://github.com/davidhalter/parso.git	python
piex	1	https://github.com/guidovranken/piex.git	c++
pigweed	1	https://pigweed.googlesource.com/pigweed/pigweed.git	c++
proto-plus-python	1	https://github.com/googleapis/proto-plus-python.git	python
proxygen	1	https://github.com/facebook/proxygen.git	c++
pycryptodome	1	https://github.com/Legrandin/pycryptodome.git	c
pyjwt	1	https://github.com/jpadilla/pyjwt.git	python
python-markdown	1	https://github.com/python-markdown/markdown.git	python
pyxdg	1	https://github.com/takluyver/pyxdg.git	python
quiche	1	https://github.com/google/quiche.git	c++
redis-rs	1	https://github.com/redis-rs/redis-rs.git	rust
retry	1	https://github.com/invl/retry.git	python
rust-brotli	1	https://github.com/dropbox/rust-brotli.git	rust
scapy	1	https://github.com/secdev/scapy.git	python
scorecard-web	1	https://github.com/ossf/scorecard-webapp.git	go
serde_json	1	https://github.com/serde-rs/json.git	rust
smt	1	https://github.com/celestiaorg/smt.git	go
spring-cloud-commons	1	https://github.com/spring-cloud/spring-cloud-commons.git	jvm
sqlparse	1	https://github.com/andialbrecht/sqlparse.git	python
tokio	1	https://github.com/tokio-rs/tokio.git	rust
